Date;Screen Name;Full Name;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps;tweet text;eq?;random;Positive for CL? 1=Yes, 0=No
28.05.17 0:22;@nuevocrisol;Ciudadano Común;@AlfredoMolanoB @RSilvaRomero @AlvaroUribeVel lo hace para esconder su podredumbre. Como bien lo afirma… https://t.co/N4Kyl4OQni;868729178954362000;Twitter for Android;19;190;0;0;No;14.08.2012;;Buscamos entender los desafíos del día a día del Ciudadano Colombiano;View;;@alfredomolanob @rsilvaromero @alvarouribevel lo hace para esconder su podredumbre. como bien lo afirma… ;FALSCH;0,410873125;0
01.06.17 2:04;@ElBanda7;El Bandete.;@ClaudiaLopez @sergio_fajardo @JERobledo falta @petrogustavo el acepta que salga un solo candidato por consulta interna lo dijo en cartagena;870204432281219000;Twitter for Android;784;2073;0;0;No;07.04.2011;Cartagena - Colombia;_sonrisas vemos, caries no sabemos _ todos me ven en otras carreras menos esta _ soy clase media baja desde la placenta__ unicartagena _Respeto _Fútbol;View;;@claudialopez @sergio_fajardo @jerobledo falta @petrogustavo el acepta que salga un solo candidato por consulta interna lo dijo en cartagena;FALSCH;0,410888539;0
24.05.17 22:28;@Norbeyr;Soy Nor;@ClaudiaLopez Deje de ser oportunista y estarse gastando la plata en consultas, sean serios y elijan al interior, n… https://t.co/5DBUPAkvbk;867613259553280000;Twitter for Android;110;317;0;1;No;15.02.2010;Bogotá;Papá de Ana Sofia y Luciana, decidido a triunfar acompañado de Dios, la forma correcta de alcanzar el éxito es con trabajo fuerte, honesto y leal...;View;;@claudialopez deje de ser oportunista y estarse gastando la plata en consultas, sean serios y elijan al interior, n… ;FALSCH;0,410905996;0
01.06.17 5:39;@LosCuernos;ProfeNómada;RT @PipeCortes_: @ClaudiaLopez Claudia. @petrogustavo manda a decir que si él no está, las reuniones no son constructivas y son en contra d…;870258406061465000;Twitter for Android;2476;2115;1;0;No;02.09.2010;Ciudadano del mundo;#Educadorhastaelfinal #LaCiudadcomoEscenarioEducador #RecreandoElAula #Iguazo;View;;rt @pipecortes_: @claudialopez claudia. @petrogustavo manda a decir que si él no está, las reuniones no son constructivas y son en contra d…;FALSCH;0,410919108;0
03.06.17 12:52;@javi27a;javier barbosa;@Cirodeleonb @mafezinha86 @085aaa7125124f3 @ClaudiaLopez @FicoGutierrez Los políticos piden austeridad y recortar b… https://t.co/z5kr3gu8UO;871092183235014000;Twitter for iPhone;16;26;0;0;No;23.03.2014;;ciudadano inconforme;View;;@cirodeleonb @mafezinha86 @085aaa7125124f3 @claudialopez @ficogutierrez los políticos piden austeridad y recortar b… ;FALSCH;0,411043898;0
24.05.17 18:55;@Hank_o_jones;Hank o Jones;"@ClaudiaLopez @GNavasTalero @EnriquePenalosa Por fin dijo algo en cuanto al comportamiento de los dotor; siempre he… https://t.co/273OPwOcDj";867559733326229000;Twitter for Android;41;44;0;0;No;06.07.2015;Colombia;Con un fastidio y desprecio por la corrupción y la incoherencia de izquierda, derecha, centro, arriba, abajo, periodistas, ciudadanos, jueces... De donde sea.;View;;"@claudialopez @gnavastalero @enriquepenalosa por fin dijo algo en cuanto al comportamiento de los dotor; siempre he… ";FALSCH;0,41120993;0
01.06.17 10:32;@ANDRESMAYORGA;Andres Guerra;@GuevaMono @petrogustavo @ClaudiaLopez @sergio_fajardo @JERobledo @navarrowolff revise política en Bogotá, Caribe y Pacífico.;870332181444513000;Twitter for Android;288;382;0;1;No;02.06.2010;Bucaramanga;Cuando soñamos entramos a un mundo completamente NUESTRO;View;;@guevamono @petrogustavo @claudialopez @sergio_fajardo @jerobledo @navarrowolff revise política en bogotá, caribe y pacífico.;FALSCH;0,411211768;0
04.06.17 11:17;@bolosko;Patry@PorSiempre!!;@ClaudiaLopez @RevistaCromos Hecha a pulso? Pero si sabemos q estar donde esta cuesta $$$$mucha mermelada y lamboneria!;871430660950458000;Twitter for Android;194;144;0;0;No;24.01.2013;;no corras!!!!! los tiempos de Dios son perfectos!;View;;@claudialopez @revistacromos hecha a pulso? pero si sabemos q estar donde esta cuesta $$$$mucha mermelada y lamboneria!;FALSCH;0,411296385;0
26.05.17 8:56;@Antonymoral24;Antonio;@ClaudiaLopez De acuerdo, si hay condiciones dignas hay educacion digna y de mejor calidad!!;868133757848571000;Twitter for Android;5;94;0;0;No;14.10.2016;;;View;;@claudialopez de acuerdo, si hay condiciones dignas hay educacion digna y de mejor calidad!!;FALSCH;0,411365154;1
25.05.17 18:04;@OctavioLopezSie;Corazon de Leon;@merv59 Pregunta a @ClaudiaLopez porq elimino militancia Verde en Yumbo y se alio con corruptos, porq dio aval a Ma… https://t.co/7xSfBX6yVz;867909239884455000;Twitter for Android;10556;10255;1;1;No;23.05.2012;Colombia;#TodoEstaAcordado El perdon es la mejor manera de tomar la justicia por tu mano. ENEMIGO DE PARAMILITARES;View;;@merv59 pregunta a @claudialopez porq elimino militancia verde en yumbo y se alio con corruptos, porq dio aval a ma… ;FALSCH;0,411467028;0
31.05.17 1:16;@Santosesfarc;Carlos Castaño;RT @falocoyopal: @VocesRCN @ClaudiaLopez @HernanPenagos @rpombocajiao @jciragorri Vaya a trabajar senadora.;869829908293353000;Twitter for Android;516;635;1;0;No;29.09.2014;;@JuanManSantos es un hijo de puta narcoterrorista.Deseo la exterminación de la izquierda en el mundo;View;;rt @falocoyopal: @vocesrcn @claudialopez @hernanpenagos @rpombocajiao @jciragorri vaya a trabajar senadora.;FALSCH;0,411749514;0
27.05.17 19:40;@Lamestallion;Ricardo Soto Zapata;@ClaudiaLopez Si van con @DanielSamperO se cuidan Las dos o felices los cuatro y le amargan El rato a uno que otr… https://t.co/tqE1xqfFk5;868658324690137000;Twitter for Android;62;72;0;0;No;20.01.2012;;English teacher for hire. Want to learn the language or improve your skills?? just contact me. let's see how I can help you;View;;@claudialopez si van con @danielsampero se cuidan las dos o felices los cuatro y le amargan el rato a uno que otr… ;FALSCH;0,411763231;1
26.05.17 13:47;@rgalofre010;rafael galofre;RT @MAESTROLING: @ClaudiaLopez Por mi @petrogustavo o sumerce me doy por bien servido. Los demás me enferman! Pero ojo que la.maquinaria es…;868206977675128000;Twitter for iPhone;38;130;2;0;No;09.08.2010;Barranquilla ;;View;;rt @maestroling: @claudialopez por mi @petrogustavo o sumerce me doy por bien servido. los demás me enferman! pero ojo que la.maquinaria es…;FALSCH;0,411803733;1
01.06.17 16:18;@FERNIR19;FERNANDO ROLDAN;@sergio_fajardo @ClaudiaLopez @navarrowolff @JERobledo Excelente. Alboroto es señal que vamos por buen camino. Oja… https://t.co/wietqMQXTM;870419371784626000;Twitter for Android;88;157;0;0;No;15.07.2010;Medellin;Fiel seguidor del aquí y el ahora. Administrador de Empresas e Ingeniero Electricista, especialista en Gerencia de Proyectos;View;;@sergio_fajardo @claudialopez @navarrowolff @jerobledo excelente. alboroto es señal que vamos por buen camino. oja… ;FALSCH;0,411866773;1
29.05.17 17:04;@lemonflower79;Corazón y razón;@LisSierra2 @villasonia01 @AlvaroUribeVel @FNAraujoR @RafaNietoLoaiza @A_OrdonezM @ClaudiaLopez No sea bellaca!Yo n… https://t.co/gli6aznNNE;869343602601807000;Twitter for Android;3524;4984;0;0;No;28.08.2012;;"Sólo soy yo! sintiendo y pensando siempre; confiando y esperando en Dios, pero procurando hacer lo que me corresponda.";View;;@lissierra2 @villasonia01 @alvarouribevel @fnaraujor @rafanietoloaiza @a_ordonezm @claudialopez no sea bellaca!yo n… ;FALSCH;0,411885361;0
28.05.17 6:04;@enriquepena10;Enrique P;@gusgomez1701 @ClaudiaLopez El ausentismo sin justificacion tambien es corrupcion. Nayibe es experta en eso y en co… https://t.co/PJg3CxOau6;868815149297262000;Twitter for iPhone;495;1069;0;0;No;15.09.2012;Bogota;Opiniones personales.;View;;@gusgomez1701 @claudialopez el ausentismo sin justificacion tambien es corrupcion. nayibe es experta en eso y en co… ;FALSCH;0,411939081;0
25.05.17 12:44;@TattykPerez;TattykP;Ahí le hablan @JuanManSantos y los que tanto luchan por la corrupción @GustavoBolivar @ClaudiaLopez ayuden al pueblo https://t.co/sbRkyaXwn6;867828826155487000;Twitter for iPhone;276;402;0;0;No;18.10.2010;Cali Colombia;;View;;ahí le hablan @juanmansantos y los que tanto luchan por la corrupción @gustavobolivar @claudialopez ayuden al pueblo ;FALSCH;0,411962433;1
30.05.17 15:38;@LilyamVas;Mayulys;@ClaudiaLopez Cómo están las cosas y el abandono, tiene la culpa, Pastrana, Samper, Gaviria, barco, López, Turbay y Simón bolivar;869684446601113000;Twitter for Android;227;297;0;0;No;22.08.2012;;;View;;@claudialopez cómo están las cosas y el abandono, tiene la culpa, pastrana, samper, gaviria, barco, lópez, turbay y simón bolivar;FALSCH;0,412047137;0
29.05.17 9:24;@JuanHen44495017;Juan Henao;@DanielSamperO @ClaudiaLopez Ese Samper es igual a todos, porquerías, no tienen mas que hablar, parece al tio corrupto.;869227950104862000;Twitter for Android;56;542;0;0;No;15.12.2015;;;View;;@danielsampero @claudialopez ese samper es igual a todos, porquerías, no tienen mas que hablar, parece al tio corrupto.;FALSCH;0,412088814;0
29.05.17 19:30;@jgustavocorrea;Gustavo Correa C.;@AhorasiAnt @C88Caesar @ClaudiaLopez @Soy_Uribista @genteconvos @LUISJCO @argiro1961 @AliciaArango @amoramartinez1… https://t.co/HJFEb7ApTD;869380579392966000;Twitter for iPad;108;180;0;0;No;20.05.2013;;Amo la LIBERTAD, EL ORDEN Y LA VERDAD;View;;@ahorasiant @c88caesar @claudialopez @soy_uribista @genteconvos @luisjco @argiro1961 @aliciaarango @amoramartinez1… ;FALSCH;0,412113725;0
01.06.17 5:36;@mauricio_agg;Mauricio 4.6.0;@BluRadioCo @sergio_fajardo Fajardo es bien consecuente en su posición contra el depto. de Antioquia al seguir cogi… https://t.co/JZLXo6IeL1;870257717356756000;Twitter for Android;163;113;0;0;No;08.09.2015;;;View;;@bluradioco @sergio_fajardo fajardo es bien consecuente en su posición contra el depto. de antioquia al seguir cogi… ;FALSCH;0,412267025;0
24.05.17 22:36;@grosillo1;Guillermo Rosillo;La situación de miles por querer estudiar #PlanDeSalvamentoICETEXYA @HOLLMANMORRIS @Mineduc @JERobledo… https://t.co/L8DeWe0AlS;867615308982439000;Twitter Web Client;230;320;0;0;No;28.06.2009;Bogotá;_por esta adicción a la melancolía me anda siempre cojeando el alma a raíz de algún sueño caído;View;;la situación de miles por querer estudiar #plandesalvamentoicetexya @hollmanmorris @mineduc @jerobledo… ;FALSCH;0,412427082;1
04.06.17 14:17;@ramoreguz;NO COMO CUENTO;@ClaudiaLopez que sea rapidito;871476093949284000;Twitter Web Client;469;776;0;0;No;30.04.2010;colombia;FELIZ DE LA VIDA;View;;@claudialopez que sea rapidito;FALSCH;0,412596932;0
26.05.17 17:55;@OctavioLopezSie;Corazon de Leon;@ClaudiaLopez es un producto de medios y obviamente atenderia demandas de sus dueños si llegara, ella es coequipera… https://t.co/yn2KbpxKY0;868269445583708000;Twitter for Android;10556;10255;2;2;No;23.05.2012;Colombia;#TodoEstaAcordado El perdon es la mejor manera de tomar la justicia por tu mano. ENEMIGO DE PARAMILITARES;View;;@claudialopez es un producto de medios y obviamente atenderia demandas de sus dueños si llegara, ella es coequipera… ;FALSCH;0,412660052;0
28.05.17 14:34;@paulahupi;paula;@ClaudiaLopez por fin.firme en Tunja los chicos de la uptc recogiendo , la chica llevaba 200 solo hoy , muy feliz vamos Tunja vamos Boyacá;868943617846640000;Twitter for Android;17;186;0;0;No;30.01.2012;;;View;;@claudialopez por fin.firme en tunja los chicos de la uptc recogiendo , la chica llevaba 200 solo hoy , muy feliz vamos tunja vamos boyacá;FALSCH;0,412697386;1
25.05.17 5:57;@danny_eche;Daniel Echeverri;@ClaudiaLopez @yjimenez13 @s Gigante su salida en falso, Senadora;867726262852358000;Twitter for Android;1003;1402;0;0;No;20.12.2010;Medellín, Colombia;Comunicador social. Amante a la política, los espacios abiertos, el teatro y el helado. Viajar y conocer me llena. Periodista de El Mundo;View;;@claudialopez @yjimenez13 @s gigante su salida en falso, senadora;FALSCH;0,412837445;0
05.06.17 15:13;@AngelitoHector1;Hector Dario;@ClaudiaLopez @PartidoVerdeCoL Veré este partido en coalición con las FARC para presidente del 2018. Ya el fiscal h… https://t.co/u7E4AZr8y3;871852509018587000;Twitter for iPhone;130;177;0;0;No;07.01.2016;;;View;;@claudialopez @partidoverdecol veré este partido en coalición con las farc para presidente del 2018. ya el fiscal h… ;FALSCH;0,412910715;0
01.06.17 20:26;@pierrehemingway;pierrehemingway;@jhonier1709 @ClaudiaLopez @EnriquePenalosa :D lo promovía porque era de su partido, luego de su mandato y la revoc… https://t.co/6fXyhT4IHK;870481844684324000;Twitter Web Client;232;553;0;7;No;09.07.2011;Penny Lane;Violador de estereotipos // Soñador compulsivo // Betleamaniaco a morir // Hijo de las letras y esclavo de la poesía // Lienzo en blanco;View;;@jhonier1709 @claudialopez @enriquepenalosa :d lo promovía porque era de su partido, luego de su mandato y la revoc… ;FALSCH;0,412969977;0
01.06.17 12:33;@Mauro0760;Mauricio;RT @emerta74: @JERobledo @ClaudiaLopez @sergio_fajardo @navarrowolff @PoloDemocratico Si estuviera @petrogustavo seguro se ganaría. Pero Co…;870362692472770000;Twitter Web Client;49;16;3;0;No;22.08.2011;Medellín;Una vez tire un boomerang y nunca volvio :c FOREVER ALONE :D;View;;rt @emerta74: @jerobledo @claudialopez @sergio_fajardo @navarrowolff @polodemocratico si estuviera @petrogustavo seguro se ganaría. pero co…;FALSCH;0,412971605;0
24.05.17 19:45;@Oscar_Quiroga;__ Oscar Quiroga __;@ClaudiaLopez uy no pero si usted ya les donó una gobernadora y vea como les fue, y ahora les va a donar senadores.… https://t.co/1ykU9kEUrn;867572221283270000;Twitter Web Client;173;349;0;1;No;11.03.2010;;"Busco trabajo, no de medio ni cuarto sino de octavo tiempo; tengo postgrado en cuidar novias cuando los novios están muy ocupados; por si a alguien se le ofrece";View;;@claudialopez uy no pero si usted ya les donó una gobernadora y vea como les fue, y ahora les va a donar senadores.… ;FALSCH;0,412987687;0
25.05.17 3:58;@gloriazeta1;GloriaZapata;@_GuillermoE @oroamonroy @Luisafsepu @ClaudiaLopez @AlvaroUribeVel Totalmente de acuerdo, no importa quien la propuso, sino que sea buena.;867696266251309000;Twitter for iPhone;22;46;0;2;No;19.06.2014;Hollywood, FL;Actriz Colombiana de Radio y Television,con: RCN. Caracol TV. RTI, Foxtelecolombia y otras. Locutora Comercial/ Voiceover.;View;;@_guillermoe @oroamonroy @luisafsepu @claudialopez @alvarouribevel totalmente de acuerdo, no importa quien la propuso, sino que sea buena.;FALSCH;0,413078492;1
26.05.17 4:40;@Lourdesanjuan;Lourdes;RT @alpuca1964: @ClaudiaLopez @DanielSamperO DOS PUNTOS. 1.COMO YA ES NORMAL UD TOMA COMO SUYOS PROYECTOS AJENOS. 2.COMO VA A HACER SI USTE…;868069338024202000;Twitter for iPhone;9;92;1;0;No;11.01.2017;;;View;;rt @alpuca1964: @claudialopez @danielsampero dos puntos. 1.como ya es normal ud toma como suyos proyectos ajenos. 2.como va a hacer si uste…;FALSCH;0,413197799;0
30.05.17 17:33;@alpuca1964;pascual castro;@ClaudiaLopez ENTONCES USTED ES LA ÚNICA IMPOLUTA POLÍTICA QUE CONSIGUE VOTOS SIN HABLAR DE SUS CREENCIAS? QUE OPIN… https://t.co/0Du9G5KqA9;869713330512039000;Twitter for iPad;42;90;0;1;No;16.06.2013;;;View;;@claudialopez entonces usted es la única impoluta política que consigue votos sin hablar de sus creencias? que opin… ;FALSCH;0,413326741;0
02.06.17 7:22;@PABONLENIN;SIN CORRUPTOS COLOMB;@ClaudiaLopez Una pregunta d este humilde ciudadano Santandereano q no es Petrista, Por qué no invitaron a… https://t.co/BDQXqazo1i;870646819482726000;Twitter Web Client;912;1816;0;0;No;14.01.2013;Bucaramanga - COLOMBIA;Abogado en formación,poeta,escritor,motivador,formador comercial,independiente, ama a colombia y quiere un pais mas justo.;View;;@claudialopez una pregunta d este humilde ciudadano santandereano q no es petrista, por qué no invitaron a… ;FALSCH;0,413353362;0
01.06.17 10:30;@presidentealfon;Luis Alfonso Lopez G;@JERobledo @ClaudiaLopez @sergio_fajardo @navarrowolff @PoloDemocratico No olviden a petro todos unidos..;870331694695493000;Twitter Web Client;42;282;0;0;No;20.09.2013;;;View;;@jerobledo @claudialopez @sergio_fajardo @navarrowolff @polodemocratico no olviden a petro todos unidos..;FALSCH;0,413459992;1
31.05.17 23:10;@Natalia64925303;Natty;@ClaudiaLopez Ni tan colectivo querida Claudia! Me parece que no estuvieron todos los que deberían luego tampoco fu… https://t.co/nSwzWCw1Hx;870160617788801000;Twitter for Android;72;200;0;0;No;19.06.2012;;;View;;@claudialopez ni tan colectivo querida claudia! me parece que no estuvieron todos los que deberían luego tampoco fu… ;FALSCH;0,41352886;0
03.06.17 4:28;@HugoherreraB;Hugo Herrera Bravo;@Andrujar31 @juanfmontoyar @CrodZmart @Gatoamaya5 @_EnriqueHiggins @ClaudiaLopez @FicoGutierrez Si lo son, no estam… https://t.co/1vLaRyu8pL;870965482106609000;Twitter for Android;60;460;0;0;No;10.02.2017;Bogotá, D.C., Colombia;Noticias Lo último Deportes Política Gobierno Políticos Salud Noticias Televisión Nacional;View;;@andrujar31 @juanfmontoyar @crodzmart @gatoamaya5 @_enriquehiggins @claudialopez @ficogutierrez si lo son, no estam… ;FALSCH;0,413662711;0
25.05.17 11:12;@krilanceloth;Krilanceloth White;@ClaudiaLopez Eso quiere decir que su propuesta anticorrupción, es su plataforma de campaña anticipada ?;867805620291940000;Twitter for iPhone;91;262;0;1;No;19.10.2012;;;View;;@claudialopez eso quiere decir que su propuesta anticorrupción, es su plataforma de campaña anticipada ?;FALSCH;0,413755496;0
05.06.17 13:34;@JoaSaldarriaga;Joaquín Saldarriaga;@ClaudiaLopez Ahora la familia Besaile Fayad,dueños de Sahagún y Córdoba,pretenden imponernos una cabalgata https://t.co/ymtiEEd0d0;871827664650326000;Twitter Web Client;202;57;0;0;No;17.02.2015;;Profesor universitario y jugador de fútbol dominguero.;View;;@claudialopez ahora la familia besaile fayad,dueños de sahagún y córdoba,pretenden imponernos una cabalgata ;FALSCH;0,41380284;0
25.05.17 16:02;@marbague;Mariam Barros;@ClaudiaLopez Bla,bla,bla,bla y más bla,bla, bla......;867878521884078000;Twitter Lite;2;24;0;0;No;14.04.2017;;;View;;@claudialopez bla,bla,bla,bla y más bla,bla, bla......;FALSCH;0,413853508;0
25.05.17 7:58;@_uke__;.;"@OctavioLopezSie @ClaudiaLopez el ""pequeño"" problema de @ClaudiaLopez, es que ella todavía no sabe si es reformista… https://t.co/UjhDt2dSDt";867756704762646000;Twitter Web Client;278;114;1;0;No;09.07.2013;;Ni políticos corruptos, ni paramilitares uribistas, ni militares, ni pequebu, amén;View;;"@octaviolopezsie @claudialopez el ""pequeño"" problema de @claudialopez, es que ella todavía no sabe si es reformista… ";FALSCH;0,413899663;0
30.05.17 17:35;@carloshgomezp;Carlos Gomez Parra;@AvilaJulioce @ClaudiaLopez Estos son los q deben tener un problema diabético tenaz, a toda hora viven pensando en… https://t.co/3vC5mi04Wt;869713885787553000;Twitter for iPhone;224;442;0;0;No;16.02.2013;Bucaramanga;Abogado independiente. Reivindico el derecho a la vida como máxima expresión moral.;View;;@avilajulioce @claudialopez estos son los q deben tener un problema diabético tenaz, a toda hora viven pensando en… ;FALSCH;0,413918485;0
02.06.17 13:23;@PeticionC;PeticiónCuidadana;@Jorgomezpinilla @ClaudiaLopez No trates de ignorantes a electores que no piensan como vos, eso habla de que eres t… https://t.co/whh1Swoica;870737736956817000;Twitter Web Client;8;51;0;0;No;28.03.2017;;Es una plataforma diseñada para que la ciudadanía participe activamente en busca de una política limpia. Contáctenos : DINÁMICA C.D 571 - 620-7455.;View;;@jorgomezpinilla @claudialopez no trates de ignorantes a electores que no piensan como vos, eso habla de que eres t… ;FALSCH;0,413939764;0
26.05.17 4:45;@Lourdesanjuan;Lourdes;RT @yanethd20112015: @ClaudiaLopez Dé ejemplo, por lo menos de aquí en adelante!!!;868070686090293000;Twitter for iPhone;9;92;1;0;No;11.01.2017;;;View;;rt @yanethd20112015: @claudialopez dé ejemplo, por lo menos de aquí en adelante!!!;FALSCH;0,414012294;0
25.05.17 13:13;@wikilopez20;William J. Lopez;RT @antosore: @ClaudiaLopez @wikilopez20 Pero ya salió @MauricioCard a decir que objetarán la ley, porque a él que nació en cuna de oro le…;867835991838666000;Twitter for iPhone;375;241;1;0;No;13.06.2011;Bogota;Orgulloso hijo de Barrancabermeja, Ing.Electronico, hincha del America de Cali y fiel seguidor del Alianza Petrolera, FUTBOL, DEPORTES Y MAMADERA DE GALLO;View;;rt @antosore: @claudialopez @wikilopez20 pero ya salió @mauriciocard a decir que objetarán la ley, porque a él que nació en cuna de oro le…;FALSCH;0,41402264;0
03.06.17 11:47;@Rianroga;Ricardo Rodríguez;@CrodZmart @Andrujar31 @juanfmontoyar @Gatoamaya5 @_EnriqueHiggins @ClaudiaLopez @FicoGutierrez Y el desmovilizado… https://t.co/KLqGgwVZuG;871075803370573000;Twitter for Android;223;304;0;0;No;21.01.2011;Bogotá, Colombia;"Administrador de Negocios Internacionales y Administrador en Logística y Producción; Especialista en Evaluación y Desarrollo de Proyectos. URosario.";View;;@crodzmart @andrujar31 @juanfmontoyar @gatoamaya5 @_enriquehiggins @claudialopez @ficogutierrez y el desmovilizado… ;FALSCH;0,414055318;0
04.06.17 19:50;@dpaulgo;paul gomez;@ClaudiaLopez Antes de morir arregle esto un poco !!!;871559871019331000;Twitter for iPhone;228;788;0;0;No;20.10.2011;cali colombia;"creo en Dios y vivo con tranquilidad , gracias a el; todo se puede...";View;;@claudialopez antes de morir arregle esto un poco !!!;FALSCH;0,414075051;1
26.05.17 22:19;@sanivoabogado;San Ivo Abogados Co;@ClaudiaLopez porqué nadie crítica arregladas encuestas colocando a @petrogustavo de 2 asustando al votante para qu… https://t.co/nPHEdXn3Lc;868335789704445000;Twitter for Android;164;235;0;0;No;05.01.2011;Bogotá, Colombia;Consultoría Jurídica_ Online Asesores Virtuales en todas las áreas del Derecho cubrimiento mundial Bogotá DC Sídney - Australia por video llamada WhatsApp o MSN;View;;@claudialopez porqué nadie crítica arregladas encuestas colocando a @petrogustavo de 2 asustando al votante para qu… ;FALSCH;0,414081228;0
01.06.17 0:11;@vleons;Cero Corrupcion;@ClaudiaLopez Guerrilla cerca de esta señora, q peligro;870175915829075000;Twitter for Android;72;320;0;0;No;12.04.2010;;;View;;@claudialopez guerrilla cerca de esta señora, q peligro;FALSCH;0,414172056;0
05.06.17 9:30;@Yogaempresarial;Gabriel Eduardo Alar;@ClaudiaLopez Ahí están pintados los Fascistas del Centro democrático, Jose Obdulio intelectualoide de tres pesos c… https://t.co/s1ktHTXgRS;871766186706571000;Twitter Web Client;39;57;0;0;No;24.05.2010;Bogotá D.C. Colombia;Caballero;View;;@claudialopez ahí están pintados los fascistas del centro democrático, jose obdulio intelectualoide de tres pesos c… ;FALSCH;0,414219612;1
03.06.17 18:01;@biolucho2005;100%NoBoludo;RT @PatriciaMontoy6: @StBadger @biolucho2005 @ClaudiaLopez No es baldío: ANTIOQUIA le ha construido infraestructura y le brinda los servici…;871169982314553000;Twitter for Android;13400;466;2;0;No;03.08.2013;Narnia Narco Bananera ;El conocimiento libera al hombre. Libre quien crea, comunica y así amplia el conocimiento.;View;;rt @patriciamontoy6: @stbadger @biolucho2005 @claudialopez no es baldío: antioquia le ha construido infraestructura y le brinda los servici…;FALSCH;0,414376138;0
31.05.17 4:34;@javeye;Javier Velásquez Y.;RT @ClaudiaLopez: Desde hace meses hice un llamado al respeto y fraternidad entre Antioquia y Chocó a propósito de Belen de Bajirá https://…;869879784309968000;Twitter for iPhone;1050;908;2;0;No;16.01.2013;Medellín, Colombia;Periodista, siempre. Premio a una Vida Club de la Prensa Medellín 2017. Director programa ASI VA ANTIOQUIA. Múnera Eastman,790 AM, lunes a viernes, 7 a 7.30 pm.;View;;rt @claudialopez: desde hace meses hice un llamado al respeto y fraternidad entre antioquia y chocó a propósito de belen de bajirá ;FALSCH;0,414393804;1
03.06.17 7:06;@Clara375354901;Clara;@Santrich_Farb @SimonTriniFARB @ernestocortes28 @ClaudiaLopez @IvanCepedaCast Cuál pedicure ? Si le vi las uñas lar… https://t.co/DFz8vEYxRm;871005085605736000;Twitter for iPhone;552;726;2;2;No;17.12.2016;Colombia;Uribista de tiempo completo si no les gusta Uribe no me sigan . Amo a Dios sobre todas las cosas !!;View;;@santrich_farb @simontrinifarb @ernestocortes28 @claudialopez @ivancepedacast cuál pedicure ? si le vi las uñas lar… ;FALSCH;0,414412881;0
25.05.17 14:10;@johnherd16;John Hernandez;RT @Martharoga: @juankortiz80 @johnherd16 @CaracolRadio @ClaudiaLopez Se comprobó que no lo dijo. No menciona venta de ETB ni construcción…;867850394604646000;Twitter for iPhone;385;818;2;0;No;11.07.2014;;que todo se haga de manera transparente y justa no más corrupción cambiemos este pais;View;;rt @martharoga: @juankortiz80 @johnherd16 @caracolradio @claudialopez se comprobó que no lo dijo. no menciona venta de etb ni construcción…;FALSCH;0,414483871;0
24.05.17 19:46;@jeandradec;critico 123;RT @Niki_Albutria: @ClaudiaLopez apoya causas justas sin distingos de partido. Gracias senadora.;867572478163529000;Twitter for iPhone;107;326;1;0;No;01.10.2010;Colombia;;View;;rt @niki_albutria: @claudialopez apoya causas justas sin distingos de partido. gracias senadora.;FALSCH;0,414488965;1
01.06.17 9:33;@AlegreBengali;El Alegre Bengalí;RT @CamiloGuzmanSa: . @ClaudiaLopez pide que no se le permita al CD intervenir en debate sobre implementación de los acuerdos,ese es su tal…;870317459487817000;Twitter for iPhone;9725;753;5;0;No;03.06.2012;"En mi llano; siempre.";Rodrigo Gallo, campesino llanero. Entiendo a las mujeres...;View;;rt @camiloguzmansa: . @claudialopez pide que no se le permita al cd intervenir en debate sobre implementación de los acuerdos,ese es su tal…;FALSCH;0,414525169;0
31.05.17 7:36;@pawjimenez;Patricia Jimenez;@JOSEOBDULIO @ErikaSalamanca @ClaudiaLopez la independence de Colombia fue 20 Julio 1810.;869925480052527000;Twitter for Android;737;371;0;0;No;15.07.2010;Pembroke Pines, FL;Enamorada de Dios, Jesus y el Espiritu santo. Gracias Senor por mi familia y todas tus bendiciones. Uribista de Corazon.;View;;@joseobdulio @erikasalamanca @claudialopez la independence de colombia fue 20 julio 1810.;FALSCH;0,414635628;0
27.05.17 8:14;@PJUAN812;JUAN™®©;@ELTIEMPO Si llegan a la presidencia @petrogustavo @ClaraLopezObre @ClaudiaLopez @JERobledo Colombia será peor que la actual Venezuela.;868485545726541000;Twitter Web Client;37;157;0;0;No;07.06.2016;Nueva York, USA;My reviews Philosophy and Theology. Political scientist. Instagram: @diego67rojas. Snap: juanchonairdj;View;;@eltiempo si llegan a la presidencia @petrogustavo @claralopezobre @claudialopez @jerobledo colombia será peor que la actual venezuela.;FALSCH;0,414874388;0
30.05.17 17:32;@juan15_andress;Camilo Andres;@AsdownColombia @ClaudiaLopez @PaiisUniandes @SofiGalvanP @ProfamiliaCol @CPolimorfas Consentimiento informado. https://t.co/PHgItbjZHE;869713277953216000;Twitter for Android;142;827;0;0;No;09.11.2013;;Abogado. Derecho constitucional. Zurdo.;View;;@asdowncolombia @claudialopez @paiisuniandes @sofigalvanp @profamiliacol @cpolimorfas consentimiento informado. ;FALSCH;0,414880397;0
